rainfall,humidity,temperature,soil_moisture,irrigation,fertilizer_a,fertilizer_b,sunlight_intensity,soil_ph,pest_index,yield
193.96946306764661,95.0,23.66118943775726,100.0,87.8425323205325,141.8262024118854,142.17695968234182,351.74409785489814,6.2239730521065315,4.417211780246004,18.012277594444498
143.22671098540394,80.78870253972399,28.08672038475987,81.76102457442357,71.39449994092132,132.18276241814354,131.73781970417357,417.8020416172301,6.310950775183277,3.415325723063737,25.54433965684926
152.02584614063773,95.0,25.674752482108307,91.70756167342165,79.63468111608526,98.15374470654842,97.79308927352133,325.09402553062193,6.7442634383354605,3.189150305006066,13.493115938060413
107.2575544135963,77.22843162917681,28.14119733718632,71.26637144015407,112.13405537917795,113.67183100610396,111.06936098235178,357.7842982094897,5.676471840352355,4.04098290098563,19.835258711428793
133.6685182642445,80.1930122240336,25.473481686914965,81.3714396371561,105.91314755151066,144.26195399958368,141.3044427474624,320.3011765720781,4.99219513767167,2.6953048733646368,24.788908165915274
153.32767769129597,93.30882067870513,23.39023579867096,85.28216105258805,86.54485504511048,122.83433827279809,123.87011859856655,297.1990995511718,6.2735398179014785,2.6970098453377775,15.071793497987052
115.47019267733091,80.63635628106663,23.744915124233675,70.13393679967109,80.570052172523,166.3865907996339,166.8364338715214,325.5292363637886,6.9202044726043415,4.815247939547804,14.813420559578525
161.27094055037017,90.38019777931709,27.096169893322763,91.84185986935697,81.80046990077392,127.86635678788744,129.55952600503744,348.5185281180635,6.6955785411757756,2.621447157809613,21.198185316346056
131.98083930243584,84.94326221568085,27.519445003442964,79.55768787681038,89.20276959095625,123.84098232980062,121.67123436973803,332.8279110193096,6.28386376610985,4.799575001091054,20.705041384001206
141.2491875062017,85.4481882675517,25.191366749791182,85.45132894864305,64.65811152202392,113.81767071594997,110.88755231357445,322.30316080504576,6.003345525747181,4.555109551424741,10.477970892484251
131.94880163311808,85.15222721619166,28.27718491755475,80.34306909928533,76.13935193864982,122.67081809564564,121.81904968468575,293.7473014531266,6.5228490386549245,1.9290319254512842,20.856064069408504
205.56834553526812,95.0,23.67695987546208,100.0,54.97123889183616,116.95060327238912,112.56619437764395,346.6757770948522,5.8105815201182125,3.1869224171972137,13.601160272047203
149.59508325786197,95.0,26.867840402705365,89.97862685616268,85.98834683907918,134.1621735337718,133.10040028545276,289.8111850387599,6.390543107742488,5.432931283656847,17.934635945111815
118.26867213132299,74.29152414526266,24.577967600475088,73.9975309174332,89.70793909554112,139.1340463358917,136.88213884649974,380.4022385475841,6.402188063666651,2.822601362632382,15.631416093937574
174.67634736309566,95.0,25.69632778439568,100.0,72.75220306550939,104.28021078984101,103.13412724661247,353.29759011738014,6.624083962999552,3.442714885228735,13.883426020216518
113.37469050086933,69.25196815264829,27.094797342632827,72.44261200754126,103.6098014493505,93.37534092884444,90.51716774786863,291.69794002140276,7.303864015564431,4.554473071902276,10.949819920801609
156.26590785014267,91.12084687986487,25.279173269432096,93.23229897967676,61.61351505496488,83.27589253793407,85.1392981241768,337.6316369180055,6.356966386871507,4.9400686111391146,9.596085489645695
91.20989628360672,75.3045549175049,26.23088891154035,62.922409734628985,58.0343767968527,130.15982653825088,127.58643353201451,319.9137437763767,5.9964145497170005,3.6981533367466053,15.058779052930603
110.15441853304708,79.45128489858928,29.01258561842888,69.74152725856075,83.36677727839958,97.93266787652253,95.69620081127582,362.76698041676724,6.189770275123203,3.28298776637003,15.631645094311942
155.9058370760737,88.65825352371914,25.846216260953703,85.11110273462535,95.70647453918232,76.94218814095035,72.35055430733952,403.6180178409258,5.4923696380443525,5.706843834038209,12.483641796211302
172.1539973998623,95.0,28.671384224130282,99.15045361734269,105.25891537186803,127.77157209061929,126.32796367598705,274.9931012141702,5.922114747564377,6.086679596557095,20.64920984878691
155.1410484356991,89.07730985741557,24.740586290684764,90.49494440725209,73.1167360569659,169.8599903486558,169.9114940245625,354.60104316589667,6.036287024754759,5.174629660938154,17.220408550172692
146.5305515283528,86.01234167378479,28.059608355830566,86.62942545768419,96.18021250146944,119.87858176920213,122.20717110983776,343.5946881773344,5.990364640826163,4.102381771078029,20.446436364730076
140.96688913232134,91.53807722480153,29.8831372413158,80.86412537042791,79.42237295748939,136.76981548903285,134.01713220140866,376.8536030580186,6.260941948813489,3.0300811340308886,24.53086414625922
105.64434028897718,78.47837951651839,22.05671099974542,64.71024239766976,77.41059050088771,121.6365871709513,119.35033369168018,358.5278651295076,5.87103202704712,3.0034667121321217,13.779466029766688
128.40467374815873,80.05685414814434,25.406209489059048,80.53269888889108,93.25489906230008,118.02220693617714,118.05864510151832,319.92122673044724,6.648412266929789,4.627016926318909,13.895827381178968
136.18083687120637,90.35225043852816,28.15414425436108,82.42411937461823,89.78484317620129,138.38152965975536,134.465682298391,337.2378425733353,6.200082825967279,4.50207786506642,19.075937865910383
181.71366678656747,95.0,26.593909227914015,100.0,56.35411764523626,114.19450911622697,114.08836746005454,318.15896572786045,6.196279871544554,5.681918311535715,13.055600163809721
160.30854868705384,95.0,27.742291746742616,93.20837460321293,102.14810524588844,125.34784628143805,125.61261452413552,393.0402855439439,6.068842113394833,4.780540111043367,23.174416009406038
97.10879533911799,77.28078281135345,25.792029626568358,64.38894311640513,100.70137031221176,126.43395612392027,127.56612476549287,350.8524659468777,6.262076273543592,2.1963036378882186,20.996956015830378
159.72251908184384,88.77178066994279,27.1731795749458,94.4582151846541,70.61655947735706,106.63819092713902,106.10597322782216,426.0476274301203,6.530039305867054,5.262337141267502,12.442236653599252
138.4475315875105,83.7333542752683,26.68864552921584,80.57754930540574,85.93705300156114,139.84084699073045,137.44145714084001,347.57356744741514,5.85314791371564,2.8023272472227045,18.941786867832853
129.69233999082124,87.64417002286268,29.335564123319614,79.69413233172399,87.41045279424108,116.50080486609183,113.91979944927411,321.6637293235815,5.936753404369897,3.539234473657178,24.107208414109827
168.35028866522603,95.0,27.508841686602427,94.95328959997528,83.9101064873586,104.88509681014311,102.98708126155624,289.4514242954869,6.078509588489334,4.300240247502034,17.885240677354886
180.92998567487854,95.0,27.675205324150404,100.0,71.7454226923187,130.73019687140808,128.7407292440346,277.8744129497622,5.661651630610714,6.394800987740757,17.209620838050704
177.93840357348597,95.0,26.176246067755066,99.24784505898847,69.92564948092922,102.03064036417925,102.66383935960263,286.6345622797804,5.872296856111401,7.731902267206433,11.388246444547633
124.82347430332084,88.83536676993837,26.024787551855013,78.36286439021715,79.61668893512832,120.56362314738257,121.36261124247994,360.68506604045933,6.009511650582136,4.728067670963419,10.819665023957583
140.72362872446357,84.25923167315992,26.134883624360757,81.70505195942698,97.59093528889048,119.81762006711593,117.22038116239943,370.34900092919736,6.549755672285091,3.7801640575355346,17.240556702458306
159.93790294210692,95.0,27.788904284756594,96.74242955356333,88.15400231891648,141.71791131663156,142.61739288871902,286.7523719187147,6.30502453160077,4.64140677817666,21.662054942141545
179.26635381367078,95.0,26.158031038359475,98.0227196188098,74.44078501870841,129.49396465759907,127.47701922263397,385.8015325630446,6.277435964547018,5.065186511048603,19.050043144170097
135.6247728646413,84.59902584325629,27.579549713792826,80.60909938202371,91.57548065972517,119.49946082509712,118.48175319514539,330.6775579326624,6.540359184867189,3.61519884933137,16.927327170620714
144.43023070008547,93.82295346996159,31.15080159729088,85.21748979920399,37.27186069054887,136.35532598400573,133.0431363265098,355.871720479422,6.145051284640242,6.1542536270947865,20.047958472324176
116.80995077981916,84.1700669788859,28.742249406863383,77.89892736076605,97.23148550558156,147.80415098034626,140.56546291078305,414.488825130217,6.356185939971556,4.276084911029683,22.125781689362142
114.11380127757988,83.30168856327715,26.347952935664317,72.89552255322211,53.904293318328506,131.15620612703725,131.3664866134075,385.87357263462127,6.158711298827002,4.597291706909673,14.430161924952259
174.37577467182595,95.0,29.40242784432789,100.0,74.56338587895301,120.20705239686761,120.67038757120909,339.2587740837667,6.306144939759852,4.799109102465353,19.63451065579244
190.68720085712468,95.0,26.183849253956897,100.0,63.20495158060784,93.7632753529968,93.51245647111054,314.3523109833885,5.9668965369553675,4.505903932737347,13.052432693451777
147.83969635258998,92.76167376225182,22.923750929644292,88.48936409109413,60.57977786418641,98.69772673849255,98.89682183601766,263.92738394682783,5.224473136689428,5.006728600563535,5.90006634603175
180.10598693676073,95.0,24.98382737816519,100.0,97.41240181067779,113.89550591290664,114.2326090526695,321.2338672303032,6.146288335125479,3.259296176143692,18.670619764857925
160.84908075142903,94.87555598787091,23.25841615794829,93.56159546597206,72.98448198032163,107.80975595681434,104.29417644520053,341.55479044689224,6.769099254439976,3.3300378952647636,11.618803686947537
130.6464073618463,83.54320693671546,26.296973031917382,82.16364545727765,85.19755822596073,116.26057394029108,114.38943988858394,310.51281891395263,6.570486160896637,2.679814920433966,15.885116097723497
160.8418681652524,93.7375402745393,27.036836758379103,91.53238997070773,79.29619131681224,121.13299849794214,121.66487793228868,344.7497213163078,6.586158993836468,4.527401476744272,17.12047365972031
196.1410969939791,95.0,30.352874624550566,100.0,87.15561240834683,130.5938550871346,126.55558348643939,353.0740753183507,6.694452288722488,4.934723804214537,22.771174421333434
148.92521882670147,85.58646223184307,27.653854747528325,93.58407434790695,81.15232836590383,118.59002443881818,118.24763908121052,341.00576072767683,6.2354630363845756,4.549327439382263,17.42427144275073
196.9393096744202,95.0,26.56179894238227,100.0,60.755116637171454,129.73003287652404,125.53036762345103,323.9998967670616,6.278926282962239,6.009390920017045,16.257063088568053
71.40764687730767,61.3922071556938,28.658811162366977,49.504992617859514,94.94400229170711,121.2894882962024,121.15787384625933,356.7461868786691,5.95293924182626,3.9932847774051443,22.253504698043628
174.6570751312567,91.32617947543835,22.57772938198423,100.0,72.59365125258032,80.49066867292257,81.39485227468147,367.67762598277636,6.07357085758918,4.802489986711015,4.908331735385211
152.61141204714514,95.0,27.47122911621713,94.78328125605019,56.651271520103734,101.21329212362491,97.92236388563265,306.38403690228614,6.446308459908456,2.689958948632823,17.398465165055406
141.02977948602398,91.26724731562187,28.541730387773935,83.09678117607417,73.57827258551131,117.1182488855677,118.59181515020364,406.43729518985083,6.681553774867527,3.535480357030719,20.502328905950385
152.75282329606506,93.94644607408028,24.04282750844032,88.62985808195451,102.51139685951466,95.80610514317785,94.54661673242285,346.05647470862954,6.144221489727601,4.834645309078933,11.934844339831777
90.37293256197322,75.25360731491337,29.287508086413858,60.354540661190434,92.7533261317024,131.9985745999241,128.77814099589912,350.7539849177939,6.019924294059436,5.018922532891773,22.536734291082126
143.40984336487463,87.96171914522782,27.67699281498883,80.9229296418926,74.7702179838821,150.61501664687395,148.48540420899215,378.3285769302623,6.200211183542639,3.6472396628029813,23.049550385780428
160.71337714535238,88.72774128617655,26.169424172198397,89.27494327592368,74.76113443522357,144.37523703394635,144.45374988110643,359.3286452505401,6.440482699571646,3.9140808977703196,19.938702626950246
194.33682134224549,95.0,28.26556373221257,100.0,75.17547423173926,115.73114258139584,112.91294181436926,388.1254653565298,5.622458073546584,2.1785515039830288,24.703172978857914
134.45189345179057,81.94975947797661,31.54138571560879,77.86731658099917,111.15121975341262,149.81452273699904,147.44715629984503,361.48496660807297,5.281527618745105,3.571564959032069,34.249598899049545
125.74519191320437,87.59915624105005,27.36373251011699,77.71385335133141,85.7290317834733,122.97334914404223,122.68231468750125,325.5025050143825,5.979785260203367,5.068459796223744,18.549804968737504
134.9472886924639,84.74889970022848,27.496441172600672,81.63133961464082,86.45062470786604,113.25828057763921,113.98157776328352,364.4601410082441,5.711715029634337,4.69024601932788,16.897245578800145
177.46206353106223,94.11113307535611,26.081278200919513,100.0,95.45425181047763,107.7319467291812,107.69823250327659,304.2509517071735,5.996743920941076,4.600798865657452,14.852202017728786
159.86253328979052,91.3518307786722,25.300311261070416,89.22031734943428,83.5818373853977,113.95060627023743,112.51902027855891,354.3423882310609,6.140887872473011,4.059728424617152,15.133531914039928
134.10719388698882,87.29681543747478,28.66067163308849,84.05520783772025,76.11436781268945,112.23646362917543,109.96946000641921,348.6708003742216,6.018700636390795,4.0084757903538115,17.43678568339191
165.39802299340067,91.80078413400034,25.287832348182267,93.8773994914838,77.05475226372532,123.40832444750976,122.41019599122701,341.6753257090984,6.780987013788298,3.2076146326318637,15.829199138129702
152.9123264804412,86.76259596630021,27.143132474438787,88.36905865647923,78.92598110878905,123.2114796209973,119.90662761597622,344.85849954244276,6.330697905840928,4.838594104243041,19.040620082534133
179.05934971598668,95.0,26.044685106469768,100.0,79.44166645235238,120.0609204030683,113.21517341592566,274.7260381800944,6.320189743844331,4.505167533267268,15.541181824575695
128.93840718367943,84.90635501064745,27.957959651492782,75.18846781091437,90.9144431545547,128.738763394927,128.17494483349597,328.05100369036154,6.448882857617361,4.590422617591359,18.659484547724617
140.17013560206695,84.51632480376443,27.667324210573895,84.11854844013183,80.77918828710949,143.81292549572683,143.43014890311287,353.7137960456446,5.744466752887693,3.3687581887989033,23.06592349170908
138.2367554060353,84.11583509371897,29.0750798885158,82.61722580579708,90.98960115823368,138.99108270882647,132.31566370230146,356.394255679896,6.6156447149681075,1.4159884961545068,27.132484418532556
106.09455155603644,77.98861515359911,25.979967202290506,69.51289744515884,78.78925129837127,90.30204063100193,88.76747719003195,308.89299436296164,6.169694285385816,5.316583254104435,5.157186370737222
158.88360831193728,85.42466078609456,26.460250129413257,91.50588141371729,81.17952785474137,68.9215773019609,71.71380695887325,400.62831363458804,6.468192246896486,3.425395052789915,11.192696794342396
157.83165816539668,85.31217857773623,25.042472568435386,97.56099940143861,50.026989732018386,138.68639822478548,140.8670692529696,315.35300607141994,5.771257106783938,2.964669083148255,17.213972755200217
150.15340369927384,86.45380000351997,26.111413479847776,85.43890152765958,93.74491512053723,92.66242603169158,93.07089214545782,388.77828802106944,5.578496493593574,4.832174694296793,16.769988975642946
142.9623859987456,86.82148004106443,27.754600986089706,82.95625954270568,85.19732713846989,115.50469196214632,113.27345148158074,367.0877744748674,6.5271558632100115,3.5295848320970444,17.84339607711383
107.53887773848757,78.8162011495363,28.513977233290703,66.909369746028,94.97015164789478,96.59773947881281,96.40205962266249,324.15090760624787,6.350563810439007,5.271923660855946,11.480310152198037
137.38064031703922,93.59097317985953,25.15566935164475,82.00401940530683,36.55616932709466,83.9603912483996,87.51212452427599,421.0124357043805,5.839179378256996,4.740407139492037,8.118936284337138
139.7185645041969,91.20386746726916,28.739211840211322,82.21603791321306,111.32562057171091,130.82925456409575,127.99586347764189,302.2545267297408,5.8521347674901225,4.820283187840573,22.02501404557917
125.93168192335143,81.9798119271883,29.7112757176099,80.33568474810089,77.9061555776724,135.18310320605295,131.8255640324498,386.7661669444001,6.650173913765908,2.360853146559359,22.01156812388193
145.16142865001973,88.45334755549247,27.8268698064474,90.01675371507595,96.62274225106275,108.4697919854656,107.08081534182826,390.02329272171914,5.724235242853069,5.4543327824636805,17.45843112145174
162.12152570443615,88.6238108881418,30.753591625116133,90.86113357815441,64.40141109311703,68.1791541571018,67.86353923272928,323.1751916369342,6.857069181302386,4.313500637480627,14.378515404455591
206.5855770363159,95.0,25.452421601792853,100.0,89.19160857593855,109.07511103495034,108.86669611519241,405.69861200257316,5.839751706140853,3.556867432904556,18.678193599179394
155.23733438495518,90.12790712088585,24.510690593377166,91.53476184731846,64.19876655239516,127.83608010805094,129.6936330195875,339.9981394160419,6.455356770243354,4.172066160810702,9.922388464477457
157.72651172168293,93.93154631819533,23.442559502191443,90.22024481946931,70.64346558956292,90.42176862451743,91.54683873952361,361.54774517119426,6.068552609700406,1.868517720522016,12.877820127447805
147.766622527015,85.19383204034288,29.992088622978365,88.04421087214111,108.71047030800179,123.66719839558311,121.97913147155137,360.4128735508488,6.441274972432938,4.490383373776805,25.90261233991089
92.43686354102876,75.3277916335145,28.308731312708115,62.6490728056683,77.1397639885498,119.69380301654009,118.12549032788199,344.6276503411781,5.982354399154323,2.764754190181514,19.504338834030932
149.2045837365235,95.0,26.88883065817909,84.13460114961771,83.26149309769585,131.58582999202176,126.88015687502734,382.4323309263913,6.134882837571083,2.376795656987759,19.98438410400626
151.80690629823079,89.99827114718494,27.559937252639642,93.36493235271949,93.05101596033131,122.39160736828306,123.03824655416322,381.7395488220885,6.216367670158289,2.1731689765385305,22.279760972982224
223.89726337455858,95.0,24.749021905403247,100.0,87.43522831958907,100.53862118236889,100.35601572922482,280.05872107047276,5.799125017687411,5.33522604998791,14.911948319738372
144.22917105656632,91.71947127552545,31.891503959233653,84.19719660627845,82.25628357715365,143.93143003328981,141.37389870444406,402.1736097151261,6.4963297381680505,3.2448839275686536,29.67821181687546
159.04642027000838,90.70782372157333,27.258442363950454,90.59702817251006,85.47441503699338,116.8294085394606,122.3741532481773,283.50032047857303,5.9947145734113665,5.840473251899799,17.28079921883517
148.9586469088427,90.80805648170488,27.218789589209784,88.60266623205277,116.05123377857413,119.45390920980137,119.07871956604266,391.3018481736663,6.108560033863993,3.3570382443372426,21.204691902309087
114.93965887141404,79.54485966533318,28.451533247797386,72.88820585159334,79.13571804449622,101.33464081853609,99.76432667741891,395.0682054731033,5.802260250156595,1.9511704508884642,19.78686304797678
184.28468443545063,95.0,27.962018463473427,100.0,83.01648570072452,111.13435497616979,109.72492203495021,306.3613427913921,5.175066536481876,2.660170672061609,24.08571506853407
172.55799098060322,92.90234837490362,27.447768048558263,100.0,95.75981594011418,102.30394571946198,104.48563985188238,333.5674284818166,6.123588894959933,5.482973944008326,19.173287171674552
173.7309584112914,95.0,25.419051089109377,97.96154168203441,96.58288899436975,116.54107880153154,115.94056568253049,305.77181326056257,7.1650461686451665,3.812922186475999,16.479379654197146
122.71837635615783,84.30550436307459,27.94293671427199,73.55355968146269,97.8054545834057,154.23416960284686,148.64590516606975,341.4031587884506,6.513841715159209,3.342055244211279,24.686143046759753
192.08382932808297,95.0,30.764048992950066,100.0,89.58095333043777,92.56197714137286,94.77233615345462,337.67862863257034,6.192295848106243,4.1920218710233454,22.85550230896223
107.94446811623158,82.1796945652955,29.690840092309955,67.42093603972597,62.854926309042746,87.72877204246518,87.00604526926394,381.1864212907736,6.0948436683166936,4.602139283401054,16.448444291048048
167.60571281400811,95.0,30.186373253278795,95.94290420698185,104.50147298451644,149.42340654987217,150.69883177481364,402.41234984478433,6.208986357124819,5.340878579082953,28.50632837155642
215.71366877429935,95.0,25.97756864713763,100.0,62.804819104719684,115.81352645696268,117.18294626554383,405.82735243159823,6.418847646070084,5.738199075871512,14.46096813145811
120.28391024607936,85.44677625742719,25.020790359482838,73.65008545280867,84.5395319785855,106.61854522680167,105.39297417414407,327.5132789368679,5.727674873876462,3.568277625053097,15.48948942672505
133.01106811191684,85.82003046226681,26.748426159800704,81.03979719213679,68.68586224970963,140.79809374792154,141.3202217839957,341.6311250502189,6.645728677867549,2.408742776701554,20.18886588951198
152.98954095262923,95.0,27.111449824577388,90.14654769283342,79.0379248011051,107.88768920526272,107.62901576605438,282.662472311162,6.486152526176498,3.5038418066520687,15.315167487254861
134.89573037651402,81.42722768617844,29.188383036941897,83.80891750818556,84.9314361545522,156.52019427093873,155.39973190763624,317.76519734015244,6.487274290283174,4.312336607899463,23.157174834326277
103.48009706801602,71.84541990950092,23.61507074057036,73.34192008672747,84.8203582317541,133.5585174267854,132.85005719003507,388.5940653238983,6.375390295523891,2.843489288547267,14.320913490610494
152.0568892441808,87.62010354603413,30.059100638921226,86.7541700881182,86.32881131352927,110.24177183708595,108.0369699352499,414.62331294192927,6.207846663077596,2.851418902125949,24.574242802691828
118.13088858821686,69.81978795491602,26.683984202842023,69.74799469871529,104.20566903587971,163.14616426531006,158.70175638740963,300.6260451248031,6.469144494386728,4.412545457859863,21.659184822824955
164.20777291905546,91.63355676731283,26.14623786010516,97.14230315229197,86.8030145227097,107.88570153993324,109.5513380980989,326.30142963388425,6.436725653496551,3.9416171781154588,16.190671711444743
122.4172729729859,77.92951858412727,24.975791249479666,76.59848737489874,76.33765047064027,134.84190744018613,132.43026140396373,348.9437697216429,6.058383715623591,4.039356394493904,17.691785650737437
196.49803215052617,95.0,23.690286656268462,100.0,94.46130752432536,125.98585160812983,123.87926210123933,361.20644635278427,5.97055929084124,3.0898055983599164,20.349847821970364
126.50240122991289,84.65950024785967,28.64634116792383,79.28464509751498,97.8420573338696,146.03482578797596,141.82283933987847,317.61585920313416,6.240742518104795,3.723519142953079,23.902395008777624
140.33815451382972,95.0,27.146635934376807,84.0573855331707,61.58588277294511,151.23022393453707,149.51591086899714,366.9624417785636,6.819608060598075,2.890920226878035,21.528444559677773
174.40551652109008,95.0,24.420078200517892,100.0,88.96100104774787,120.64008298131533,123.73312867073585,331.0464261171634,5.70435716973844,5.068238093349744,13.958977065746716
113.07407050698134,76.0377028737824,24.409842455872766,73.76327951929774,90.51759113466348,104.93164259307633,102.54999463491397,349.42190916486885,5.612989893699024,5.242299201668503,11.419857991223061
156.82379803812387,87.55506605469537,26.328430601419743,92.70197896978071,75.53654744960012,129.19944285878233,127.78790962918873,371.851369920148,6.265904336494607,1.7845745653142875,23.383683358446447
189.21428262847286,95.0,30.338043050578786,100.0,100.6356021996743,106.44569260495788,108.94784908554085,350.2568907924375,6.220355080742407,2.884586967769108,25.80921108084273
101.77550296316318,68.93148485384575,26.48081729727279,67.6965222248019,77.7491661945121,160.26774495053246,157.0950749205144,332.54456437893725,6.269336665748163,2.204164893891905,19.87620287334029
155.53901575596913,95.0,23.99371409376379,94.72349307372467,81.88364680207313,122.73070662165475,122.49891488307148,345.61560784296677,6.2975812791634,3.2199712787117223,13.808608662921728
157.7964838274527,95.0,26.50851387182811,96.26507050409367,77.40392263574195,112.69356897375782,109.93410346877617,346.4654816317866,6.110719098146078,3.899874436251567,15.040870370289277
173.4546861533193,94.69052758547227,26.45455286050466,100.0,80.23368571372201,123.69360611729817,123.36554000584856,335.1995588047149,6.795945375440833,2.260425736361764,18.230757823890265
112.89147867365755,70.30177095664288,21.606226714116858,68.71559141984103,63.55587369657197,93.05747420940607,93.03031196892667,339.6481574933159,5.559638408609394,2.8937682242496243,5.298017089396389
110.38630160747171,84.88525235306858,26.891410266964375,71.57171217290238,58.39923676108559,100.56771922978697,102.51079325965735,413.94588682018866,5.868601190087902,2.7952511535022015,12.279915847290873
165.65824696850694,94.124774864289,26.538130939582643,98.70778065978564,103.91757594837458,144.00827815888852,144.1826363540736,372.4367779176496,6.158698095940381,4.248720795278733,22.760257889575513
158.90954019699558,95.0,28.392412729626837,90.11300906583652,67.29557977522508,106.86211442057208,111.6981359835807,338.1807872788336,5.542724475538333,4.0832132044435,20.234930596790093
157.5147855103763,84.28229735914104,30.69791218989069,90.96839360259743,65.1291147581554,99.0617803463612,100.26795767547029,377.8781761804294,6.129658238227171,3.1339149359952962,20.16129901745981
160.39344628490926,90.12115877070391,29.253130059095515,91.0015938311224,47.699148295944276,130.73305505054572,129.84799493118277,336.6472204097596,6.8645880662912075,4.212185046567278,21.008681316680807
129.59925835264528,83.90599600438449,26.46222261889034,78.70713701073946,70.41557378465747,143.71408309325994,141.9171475417516,396.9249855034657,6.208354595318385,3.3439838984952814,20.10199638188047
156.96761091483012,92.32518624327275,24.78694818251666,95.0874372024085,60.153653098887524,134.37906621330134,131.9537803170149,364.78568768792377,6.292280362287474,3.674013867608736,16.9107489455875
158.79217419896042,90.38732490229191,32.14671960649972,92.16763186410228,104.63022740204553,139.92095371611632,138.60187371723387,345.70791423983087,5.695934093930968,6.008142508358244,27.933124414477447
128.56945745920896,86.68508689950019,27.118436868028976,78.90411000805206,95.1472563401395,104.86409822861079,104.03009049690219,367.9086770324111,5.953455436784209,5.608553262148417,16.369115835379823
205.9732353343427,95.0,27.027858583825893,100.0,69.67774482233415,91.56378666516312,92.32251928444418,287.16495391726005,6.0499214478704255,2.440502515686883,16.351441945030757
164.21498762735362,93.55259886309962,26.951749825779995,96.63527552164304,113.78653708016463,150.02667303910974,150.16053445837017,304.92930124360777,6.072913961297506,4.995678901455009,24.73233505344779
114.26089508392054,79.87974668373565,27.39616952153571,73.61675991373858,94.72648230487391,113.54640322315728,110.85599793144014,302.2429997440378,6.712657518001508,4.973675865389911,14.641264483282107
169.69660825901488,95.0,26.711279176152114,100.0,75.12752924737066,114.98333967089906,116.5139298096122,355.7177237905483,6.42307642429005,2.622084053496858,19.498168175536726
